"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"10/06/2024","31,100.0","31,200.0","31,700.0","31,050.0","14.94M","1.14%"
"07/06/2024","30,750.0","30,700.0","31,100.0","30,700.0","12.98M","0.16%"
"06/06/2024","30,700.0","29,950.0","31,100.0","29,650.0","31.38M","3.72%"
"05/06/2024","29,600.0","30,000.0","30,400.0","29,600.0","15.30M","-1.17%"
"04/06/2024","29,950.0","30,500.0","30,600.0","29,850.0","20.23M","0.67%"
"03/06/2024","29,750.0","28,100.0","29,750.0","28,100.0","28.58M","6.82%"
"31/05/2024","27,850.0","28,050.0","28,200.0","27,800.0","5.57M","0.00%"
"30/05/2024","27,850.0","28,000.0","28,250.0","27,600.0","16.00M","-1.42%"
"29/05/2024","28,250.0","28,900.0","28,900.0","28,250.0","10.81M","-2.08%"
"28/05/2024","28,850.0","28,800.0","29,000.0","28,600.0","9.01M","0.52%"
"27/05/2024","28,700.0","28,800.0","28,950.0","28,350.0","6.56M","0.00%"
"24/05/2024","28,700.0","28,450.0","29,250.0","28,300.0","28.34M","0.53%"
"23/05/2024","28,550.0","27,900.0","28,550.0","27,700.0","10.71M","1.96%"
"22/05/2024","28,000.0","28,300.0","28,400.0","27,950.0","7.85M","-1.06%"
"21/05/2024","28,300.0","28,300.0","28,450.0","27,850.0","9.96M","0.00%"
"20/05/2024","28,300.0","28,750.0","28,750.0","28,200.0","10.16M","-0.70%"
"17/05/2024","28,500.0","28,500.0","28,550.0","28,300.0","7.14M","0.35%"
"16/05/2024","28,400.0","28,100.0","28,650.0","28,100.0","16.79M","2.16%"
"15/05/2024","27,800.0","27,350.0","27,900.0","27,300.0","9.80M","2.02%"
"14/05/2024","27,250.0","27,300.0","27,550.0","27,200.0","7.43M","0.00%"
"13/05/2024","27,250.0","27,700.0","27,700.0","27,200.0","7.86M","-1.27%"
"10/05/2024","27,600.0","27,900.0","28,000.0","27,600.0","6.90M","-0.72%"
"09/05/2024","27,800.0","28,000.0","28,150.0","27,800.0","7.55M","-0.54%"
"08/05/2024","27,950.0","28,300.0","28,350.0","27,850.0","9.18M","-1.24%"
"07/05/2024","28,300.0","28,150.0","28,350.0","28,100.0","8.56M","0.71%"
"06/05/2024","28,100.0","27,950.0","28,150.0","27,650.0","8.81M","2.00%"
"03/05/2024","27,550.0","27,800.0","28,050.0","27,500.0","8.85M","-0.18%"
"02/05/2024","27,600.0","28,350.0","28,350.0","27,500.0","10.05M","-2.13%"
"26/04/2024","28,200.0","28,250.0","28,950.0","28,100.0","11.93M","-0.88%"
"25/04/2024","28,450.0","28,600.0","28,650.0","28,200.0","9.38M","-0.52%"
"24/04/2024","28,600.0","27,900.0","28,600.0","27,800.0","13.99M","2.88%"
"23/04/2024","27,800.0","27,550.0","28,150.0","27,550.0","18.40M","0.54%"
"22/04/2024","27,650.0","27,400.0","28,150.0","27,100.0","13.42M","3.17%"
"19/04/2024","26,800.0","26,400.0","28,000.0","26,150.0","23.05M","0.00%"
"17/04/2024","26,800.0","27,600.0","27,600.0","26,800.0","12.96M","-1.83%"
"16/04/2024","27,300.0","27,650.0","27,800.0","27,200.0","22.65M","-0.73%"
"15/04/2024","27,500.0","29,000.0","29,400.0","27,500.0","24.34M","-5.50%"
"12/04/2024","29,100.0","29,100.0","29,400.0","28,900.0","15.45M","0.87%"
"11/04/2024","28,850.0","28,900.0","29,100.0","28,750.0","10.46M","-0.86%"
"10/04/2024","29,100.0","29,300.0","29,450.0","29,100.0","14.93M","-0.17%"
"09/04/2024","29,150.0","29,000.0","29,250.0","28,700.0","17.95M","0.52%"
"08/04/2024","29,000.0","29,300.0","29,450.0","28,950.0","26.85M","-2.03%"
"05/04/2024","29,600.0","29,500.0","29,850.0","29,150.0","25.46M","-0.34%"
"04/04/2024","29,700.0","30,100.0","30,200.0","29,650.0","30.27M","-1.33%"
"03/04/2024","30,100.0","30,500.0","30,800.0","30,100.0","26.96M","-0.33%"
"02/04/2024","30,200.0","30,500.0","30,950.0","29,600.0","105.09M","-3.82%"
"01/04/2024","31,400.0","31,500.0","31,700.0","31,050.0","24.13M","-0.63%"
"29/03/2024","31,600.0","32,250.0","32,600.0","31,600.0","34.57M","-1.25%"
"28/03/2024","32,000.0","31,200.0","32,000.0","30,800.0","32.00M","3.56%"
"27/03/2024","30,900.0","31,000.0","31,200.0","30,650.0","15.10M","-0.32%"
"26/03/2024","31,000.0","30,800.0","31,000.0","30,750.0","19.27M","0.49%"
"25/03/2024","30,850.0","31,600.0","31,700.0","30,800.0","25.05M","-2.53%"
"22/03/2024","31,650.0","31,650.0","32,400.0","31,550.0","32.81M","0.48%"
"21/03/2024","31,500.0","31,250.0","31,500.0","31,100.0","15.68M","1.12%"
"20/03/2024","31,150.0","30,400.0","31,250.0","30,150.0","28.15M","2.47%"
"19/03/2024","30,400.0","30,300.0","30,550.0","29,900.0","13.16M","0.50%"
"18/03/2024","30,250.0","30,500.0","30,700.0","29,700.0","26.18M","-0.82%"
"15/03/2024","30,500.0","30,450.0","30,750.0","30,200.0","17.49M","0.16%"
"14/03/2024","30,450.0","30,900.0","30,950.0","30,400.0","15.81M","-1.30%"
"13/03/2024","30,850.0","30,300.0","30,850.0","30,150.0","16.47M","1.98%"
"12/03/2024","30,250.0","30,100.0","30,550.0","30,100.0","13.20M","0.17%"
"11/03/2024","30,200.0","30,600.0","30,700.0","30,100.0","20.14M","-1.47%"
"08/03/2024","30,650.0","31,350.0","31,500.0","30,600.0","34.89M","-2.08%"
"07/03/2024","31,300.0","31,550.0","31,600.0","31,150.0","17.42M","-0.79%"
"06/03/2024","31,550.0","31,800.0","32,150.0","31,350.0","18.42M","-1.10%"
"05/03/2024","31,900.0","31,750.0","31,950.0","31,550.0","12.35M","0.47%"
"04/03/2024","31,750.0","32,100.0","32,200.0","31,650.0","17.16M","-0.63%"
"01/03/2024","31,950.0","31,750.0","32,200.0","31,700.0","27.19M","1.27%"
"29/02/2024","31,550.0","31,600.0","31,800.0","31,100.0","23.71M","0.48%"
"28/02/2024","31,400.0","30,850.0","31,500.0","30,750.0","28.48M","2.11%"
"27/02/2024","30,750.0","30,600.0","30,850.0","30,350.0","15.45M","0.82%"
"26/02/2024","30,500.0","30,650.0","30,750.0","30,150.0","24.76M","-0.49%"
"23/02/2024","30,650.0","31,150.0","31,550.0","30,650.0","33.55M","-1.29%"
"22/02/2024","31,050.0","31,400.0","31,500.0","31,000.0","15.53M","-1.43%"
"21/02/2024","31,500.0","31,000.0","32,000.0","30,850.0","44.46M","2.61%"
"20/02/2024","30,700.0","30,700.0","31,050.0","30,550.0","16.16M","0.00%"
"19/02/2024","30,700.0","30,950.0","30,950.0","30,450.0","15.78M","-0.32%"
"16/02/2024","30,800.0","31,300.0","31,400.0","30,750.0","20.79M","-1.44%"
"15/02/2024","31,250.0","31,200.0","31,700.0","31,000.0","17.19M","0.48%"
"07/02/2024","31,100.0","30,750.0","31,200.0","30,750.0","12.20M","0.97%"
"06/02/2024","30,800.0","30,800.0","31,100.0","30,700.0","13.44M","0.65%"
"05/02/2024","30,600.0","30,000.0","30,850.0","29,850.0","20.32M","2.34%"
"02/02/2024","29,900.0","29,950.0","30,150.0","29,750.0","10.08M","0.34%"
"01/02/2024","29,800.0","29,900.0","30,150.0","29,700.0","10.67M","-0.33%"
"31/01/2024","29,900.0","30,750.0","30,900.0","29,800.0","34.44M","-2.61%"
"30/01/2024","30,700.0","30,350.0","30,700.0","30,300.0","11.43M","1.15%"
"29/01/2024","30,350.0","30,300.0","30,650.0","30,300.0","8.94M","0.17%"
"26/01/2024","30,300.0","30,700.0","30,700.0","30,200.0","15.14M","-0.66%"
"25/01/2024","30,500.0","31,000.0","31,000.0","30,300.0","17.45M","-0.81%"
"24/01/2024","30,750.0","30,450.0","31,250.0","30,400.0","24.68M","0.82%"
"23/01/2024","30,500.0","30,350.0","30,700.0","30,250.0","17.93M","0.83%"
"22/01/2024","30,250.0","30,500.0","30,600.0","30,150.0","13.40M","-0.17%"
"19/01/2024","30,300.0","30,000.0","30,300.0","29,950.0","19.38M","1.68%"
"18/01/2024","29,800.0","29,750.0","30,250.0","29,650.0","14.26M","0.34%"
"17/01/2024","29,700.0","29,900.0","30,050.0","29,700.0","15.24M","-0.67%"
"16/01/2024","29,900.0","29,750.0","29,900.0","29,600.0","13.16M","0.34%"
"15/01/2024","29,800.0","30,100.0","30,250.0","29,700.0","13.06M","-0.33%"
"12/01/2024","29,900.0","29,300.0","30,150.0","29,100.0","41.15M","1.36%"
"11/01/2024","29,500.0","29,700.0","29,950.0","29,200.0","24.45M","0.17%"
"10/01/2024","29,450.0","29,100.0","29,800.0","29,100.0","25.10M","0.86%"
"09/01/2024","29,200.0","29,200.0","29,500.0","29,100.0","16.76M","0.00%"
"08/01/2024","29,200.0","29,600.0","29,650.0","29,000.0","15.85M","-0.34%"
"05/01/2024","29,300.0","29,000.0","29,450.0","28,850.0","31.29M","2.45%"
"04/01/2024","28,600.0","28,600.0","29,550.0","28,500.0","31.41M","0.35%"
"03/01/2024","28,500.0","27,750.0","28,500.0","27,600.0","19.99M","2.70%"
"02/01/2024","27,750.0","28,000.0","28,150.0","27,750.0","14.81M","-0.72%"
"29/12/2023","27,950.0","27,650.0","28,100.0","27,600.0","16.01M","1.27%"
"28/12/2023","27,600.0","27,450.0","27,800.0","27,350.0","10.41M","0.73%"
"27/12/2023","27,400.0","27,500.0","27,650.0","27,350.0","10.69M","-0.36%"
"26/12/2023","27,500.0","27,600.0","27,600.0","27,150.0","13.85M","0.00%"
"25/12/2023","27,500.0","27,250.0","27,800.0","27,250.0","12.75M","1.10%"
"22/12/2023","27,200.0","26,600.0","27,450.0","26,300.0","22.25M","2.26%"
"21/12/2023","26,600.0","26,750.0","26,850.0","26,500.0","10.02M","-1.30%"
"20/12/2023","26,950.0","26,700.0","26,950.0","26,450.0","8.22M","1.32%"
"19/12/2023","26,600.0","26,300.0","26,600.0","25,850.0","18.26M","1.14%"
"18/12/2023","26,300.0","27,100.0","27,200.0","26,300.0","21.73M","-2.95%"
"15/12/2023","27,100.0","27,100.0","27,450.0","27,050.0","12.86M","0.00%"
"14/12/2023","27,100.0","27,700.0","27,750.0","27,100.0","14.27M","-1.28%"
"13/12/2023","27,450.0","28,000.0","28,200.0","27,450.0","20.64M","-1.96%"
"12/12/2023","28,000.0","27,950.0","28,100.0","27,800.0","6.95M","0.54%"
"11/12/2023","27,850.0","28,300.0","28,400.0","27,850.0","14.35M","-1.24%"
"08/12/2023","28,200.0","28,700.0","28,850.0","28,200.0","14.68M","-1.23%"
"07/12/2023","28,550.0","28,300.0","28,950.0","28,050.0","29.26M","1.60%"
"06/12/2023","28,100.0","27,700.0","28,100.0","27,700.0","14.18M","1.08%"
"05/12/2023","27,800.0","28,150.0","28,300.0","27,800.0","12.59M","-1.42%"
"04/12/2023","28,200.0","27,600.0","28,350.0","27,550.0","19.61M","2.55%"
"01/12/2023","27,500.0","27,500.0","27,650.0","27,050.0","13.64M","0.00%"
"30/11/2023","27,500.0","27,800.0","28,100.0","27,500.0","13.61M","-1.08%"
"29/11/2023","27,800.0","28,050.0","28,250.0","27,800.0","12.03M","-1.24%"
"28/11/2023","28,150.0","27,500.0","28,150.0","26,850.0","17.25M","2.74%"
"27/11/2023","27,400.0","28,200.0","28,200.0","27,400.0","19.83M","-3.18%"
"24/11/2023","28,300.0","28,400.0","28,400.0","27,500.0","23.86M","0.35%"
"23/11/2023","28,200.0","29,150.0","29,300.0","28,200.0","16.58M","-3.09%"
"22/11/2023","29,100.0","29,300.0","29,450.0","28,750.0","19.08M","-0.68%"
"21/11/2023","29,300.0","29,550.0","29,600.0","29,100.0","7.02M","0.34%"
"20/11/2023","29,200.0","28,700.0","29,450.0","28,700.0","16.24M","-0.51%"
"17/11/2023","29,350.0","30,250.0","30,400.0","29,050.0","22.16M","-2.81%"
"16/11/2023","30,200.0","29,900.0","30,200.0","29,750.0","9.78M","0.67%"
"15/11/2023","30,000.0","30,600.0","30,700.0","29,800.0","16.57M","0.00%"
"14/11/2023","30,000.0","29,600.0","30,450.0","29,500.0","18.57M","2.56%"
"13/11/2023","29,250.0","29,500.0","29,600.0","29,000.0","15.89M","-0.85%"
"10/11/2023","29,500.0","29,400.0","30,000.0","29,250.0","13.74M","-0.51%"
"09/11/2023","29,650.0","30,050.0","30,300.0","29,650.0","22.23M","-1.17%"
"08/11/2023","30,000.0","28,900.0","30,100.0","28,750.0","20.91M","3.45%"
"07/11/2023","29,000.0","29,150.0","29,300.0","28,900.0","11.14M","-1.53%"
"06/11/2023","29,450.0","28,650.0","29,500.0","28,600.0","26.75M","3.33%"
"03/11/2023","28,500.0","29,200.0","29,200.0","28,400.0","18.86M","-1.72%"
"02/11/2023","29,000.0","27,950.0","29,050.0","27,900.0","15.52M","4.88%"
"01/11/2023","27,650.0","27,500.0","27,700.0","27,100.0","8.56M","2.41%"
"31/10/2023","27,000.0","27,100.0","27,550.0","26,550.0","28.00M","0.00%"
"30/10/2023","27,000.0","28,750.0","28,800.0","27,000.0","21.27M","-5.92%"
"27/10/2023","28,700.0","28,550.0","29,250.0","28,150.0","16.88M","2.14%"
"26/10/2023","28,100.0","29,000.0","29,200.0","27,700.0","40.84M","-4.91%"
"25/10/2023","29,550.0","30,000.0","30,200.0","29,550.0","8.07M","-1.50%"
"24/10/2023","30,000.0","30,000.0","30,200.0","29,750.0","11.93M","1.01%"
"23/10/2023","29,700.0","29,800.0","30,100.0","29,400.0","13.70M","-1.33%"
"20/10/2023","30,100.0","29,000.0","30,300.0","28,850.0","18.95M","3.79%"
"19/10/2023","29,000.0","29,500.0","29,900.0","28,950.0","20.42M","-2.36%"
"18/10/2023","29,700.0","30,100.0","30,300.0","29,350.0","20.15M","-1.00%"
"17/10/2023","30,000.0","30,450.0","30,700.0","30,000.0","11.77M","-0.66%"
"16/10/2023","30,200.0","31,400.0","31,450.0","30,200.0","25.87M","-4.13%"
"13/10/2023","31,500.0","31,200.0","31,600.0","31,000.0","11.31M","-0.32%"
"12/10/2023","31,600.0","31,950.0","31,950.0","31,300.0","8.16M","-0.47%"
"11/10/2023","31,750.0","31,250.0","31,800.0","31,150.0","8.37M","1.60%"
"10/10/2023","31,250.0","31,350.0","31,650.0","31,250.0","11.51M","0.16%"
"09/10/2023","31,200.0","30,950.0","31,300.0","30,600.0","9.20M","0.81%"
"06/10/2023","30,950.0","29,850.0","30,950.0","29,650.0","13.11M","3.51%"
"05/10/2023","29,900.0","30,100.0","30,350.0","29,850.0","10.31M","-0.99%"
"04/10/2023","30,200.0","28,900.0","30,600.0","28,850.0","20.42M","3.42%"
"03/10/2023","29,200.0","30,650.0","30,650.0","29,050.0","33.38M","-5.35%"
"02/10/2023","30,850.0","30,750.0","31,100.0","30,600.0","10.89M","0.65%"
"29/09/2023","30,650.0","31,000.0","31,250.0","30,650.0","12.28M","-0.33%"
"28/09/2023","30,750.0","31,700.0","31,700.0","30,450.0","29.42M","-3.30%"
"27/09/2023","31,800.0","31,500.0","31,800.0","30,550.0","19.34M","1.44%"
"26/09/2023","31,350.0","31,950.0","32,200.0","31,350.0","17.06M","-0.95%"
"25/09/2023","31,650.0","32,800.0","33,150.0","31,400.0","25.66M","-3.80%"
"22/09/2023","32,900.0","32,000.0","33,000.0","31,350.0","35.95M","1.70%"
"21/09/2023","32,350.0","33,200.0","33,700.0","32,350.0","31.02M","-2.71%"
"20/09/2023","33,250.0","33,300.0","33,550.0","33,200.0","10.59M","-0.15%"
"19/09/2023","33,300.0","32,700.0","33,600.0","32,650.0","33.67M","2.15%"
"18/09/2023","32,600.0","32,300.0","33,050.0","32,300.0","15.20M","0.31%"
"15/09/2023","32,500.0","32,300.0","33,150.0","32,100.0","34.14M","2.20%"
"14/09/2023","31,800.0","32,000.0","32,450.0","31,800.0","14.94M","-0.47%"
"13/09/2023","31,950.0","32,500.0","32,550.0","31,850.0","17.04M","-1.24%"
"12/09/2023","32,350.0","31,800.0","32,350.0","31,350.0","14.34M","2.37%"
"11/09/2023","31,600.0","32,700.0","32,700.0","31,550.0","32.70M","-2.77%"
"08/09/2023","32,500.0","32,800.0","32,950.0","32,500.0","18.55M","-1.52%"
"07/09/2023","33,000.0","33,000.0","33,250.0","32,650.0","20.73M","-0.15%"
"06/09/2023","33,050.0","32,600.0","33,050.0","32,150.0","23.14M","1.07%"
"05/09/2023","32,700.0","32,700.0","33,150.0","32,400.0","22.52M","0.15%"
"31/08/2023","32,650.0","32,500.0","32,650.0","32,350.0","18.73M","0.46%"
"30/08/2023","32,500.0","31,800.0","32,500.0","31,800.0","27.24M","2.36%"
"29/08/2023","31,750.0","31,800.0","31,900.0","31,350.0","17.67M","0.32%"
"28/08/2023","31,650.0","31,150.0","31,900.0","30,950.0","18.71M","1.77%"
"25/08/2023","31,100.0","31,300.0","31,500.0","30,950.0","17.15M","-1.43%"
"24/08/2023","31,550.0","31,100.0","31,700.0","30,900.0","14.09M","2.10%"
"23/08/2023","30,900.0","32,100.0","32,200.0","30,750.0","38.65M","-3.89%"
"22/08/2023","32,150.0","32,000.0","32,150.0","30,500.0","32.92M","1.10%"
"21/08/2023","31,800.0","31,600.0","32,700.0","31,300.0","35.26M","1.60%"
"18/08/2023","31,300.0","32,100.0","32,450.0","30,300.0","45.15M","-3.25%"
"17/08/2023","32,350.0","32,600.0","32,800.0","32,250.0","14.88M","-1.67%"
"16/08/2023","32,900.0","31,500.0","32,900.0","31,200.0","44.95M","4.44%"
"15/08/2023","31,500.0","31,900.0","32,000.0","31,450.0","16.93M","-1.25%"
"14/08/2023","31,900.0","31,900.0","32,000.0","31,500.0","16.89M","0.16%"
"11/08/2023","31,850.0","30,750.0","32,100.0","30,550.0","33.18M","4.26%"
"10/08/2023","30,550.0","31,150.0","31,300.0","30,550.0","13.40M","-2.08%"
"09/08/2023","31,200.0","29,850.0","31,200.0","29,650.0","37.82M","4.70%"
"08/08/2023","29,800.0","30,350.0","30,400.0","29,750.0","15.55M","-0.83%"
"07/08/2023","30,050.0","29,050.0","30,250.0","29,050.0","49.62M","3.80%"
"04/08/2023","28,950.0","28,600.0","28,950.0","28,500.0","18.10M","1.22%"
"03/08/2023","28,600.0","29,150.0","29,200.0","28,600.0","20.54M","-1.72%"
"02/08/2023","29,100.0","28,900.0","29,300.0","28,800.0","18.42M","0.52%"
"01/08/2023","28,950.0","29,100.0","29,700.0","28,900.0","41.82M","0.00%"
"31/07/2023","28,950.0","28,900.0","29,100.0","28,500.0","21.20M","1.05%"
"28/07/2023","28,650.0","28,100.0","28,750.0","28,100.0","19.91M","1.96%"
"27/07/2023","28,100.0","28,300.0","28,450.0","27,900.0","21.10M","-0.71%"
"26/07/2023","28,300.0","28,500.0","28,500.0","28,200.0","13.25M","-0.70%"
"25/07/2023","28,500.0","28,600.0","29,150.0","28,400.0","19.70M","-0.70%"
"24/07/2023","28,700.0","28,750.0","28,900.0","28,450.0","17.38M","-0.17%"
"21/07/2023","28,750.0","27,950.0","28,750.0","27,800.0","29.53M","3.23%"
"20/07/2023","27,850.0","28,250.0","28,300.0","27,600.0","27.25M","-1.42%"
"19/07/2023","28,250.0","28,450.0","28,600.0","28,200.0","11.97M","-0.70%"
"18/07/2023","28,450.0","28,000.0","28,450.0","27,900.0","23.02M","1.61%"
"17/07/2023","28,000.0","28,850.0","28,900.0","28,000.0","41.71M","-3.45%"
"14/07/2023","29,000.0","30,200.0","30,200.0","27,900.0","74.86M","-3.33%"
"13/07/2023","30,000.0","29,650.0","30,000.0","29,650.0","11.70M","0.67%"
"12/07/2023","29,800.0","29,800.0","29,900.0","29,300.0","32.14M","-0.67%"
"11/07/2023","30,000.0","30,050.0","30,350.0","29,850.0","17.90M","0.50%"
"10/07/2023","29,850.0","29,800.0","29,950.0","29,500.0","11.19M","0.84%"
"07/07/2023","29,600.0","29,100.0","29,600.0","29,000.0","9.71M","1.72%"
"06/07/2023","29,100.0","29,850.0","29,900.0","29,100.0","26.34M","-2.68%"
"05/07/2023","29,900.0","29,850.0","30,250.0","29,650.0","14.56M","0.17%"
"04/07/2023","29,850.0","29,700.0","29,850.0","29,300.0","17.23M","0.51%"
"03/07/2023","29,700.0","29,800.0","29,950.0","29,450.0","7.05M","-0.34%"
"30/06/2023","29,800.0","29,550.0","29,800.0","29,300.0","8.14M","0.85%"
"29/06/2023","29,550.0","29,950.0","30,050.0","29,300.0","14.84M","-1.17%"
"28/06/2023","29,900.0","29,700.0","30,000.0","29,550.0","13.69M","1.01%"
"27/06/2023","29,600.0","29,550.0","29,750.0","29,450.0","11.22M","0.00%"
"26/06/2023","29,600.0","30,200.0","30,250.0","29,250.0","31.16M","-2.31%"
"23/06/2023","30,300.0","30,200.0","30,650.0","30,000.0","16.89M","1.00%"
"22/06/2023","30,000.0","29,700.0","30,200.0","29,500.0","21.64M","2.04%"
"21/06/2023","29,400.0","29,250.0","29,550.0","29,100.0","16.89M","0.51%"
"20/06/2023","29,250.0","28,900.0","29,250.0","28,700.0","10.69M","1.74%"
"19/06/2023","28,750.0","29,150.0","29,150.0","28,750.0","8.52M","-0.86%"
"16/06/2023","29,000.0","28,050.0","29,600.0","28,000.0","44.86M","4.32%"
"15/06/2023","27,800.0","27,800.0","27,900.0","27,600.0","11.05M","0.00%"
"14/06/2023","27,800.0","28,250.0","28,450.0","27,800.0","16.59M","-1.42%"
"13/06/2023","28,200.0","28,200.0","28,400.0","27,950.0","9.05M","0.00%"
"12/06/2023","28,200.0","28,150.0","28,200.0","27,500.0","11.28M","0.36%"
"09/06/2023","28,100.0","27,700.0","28,100.0","27,250.0","12.85M","1.81%"
"08/06/2023","27,600.0","28,300.0","28,400.0","27,600.0","20.26M","-2.65%"
"07/06/2023","28,350.0","28,700.0","28,800.0","28,150.0","12.98M","0.18%"
"06/06/2023","28,300.0","28,050.0","28,300.0","27,750.0","17.18M","0.89%"
"05/06/2023","28,050.0","28,550.0","28,650.0","28,050.0","14.18M","-0.88%"
"02/06/2023","28,300.0","28,200.0","28,800.0","28,150.0","17.87M","1.07%"
"01/06/2023","28,000.0","27,650.0","28,000.0","27,650.0","8.84M","1.08%"
"31/05/2023","27,700.0","27,700.0","27,900.0","27,550.0","15.06M","0.00%"
"30/05/2023","27,700.0","27,950.0","27,950.0","27,400.0","9.10M","0.00%"
"29/05/2023","27,700.0","27,400.0","27,700.0","27,300.0","9.98M","1.84%"
"26/05/2023","27,200.0","27,250.0","27,250.0","26,850.0","11.44M","0.74%"
"25/05/2023","27,000.0","27,200.0","27,500.0","26,850.0","35.28M","-1.46%"
"24/05/2023","27,400.0","28,000.0","28,050.0","27,300.0","21.76M","-1.97%"
"23/05/2023","27,950.0","28,200.0","28,300.0","27,700.0","17.31M","-0.71%"
"22/05/2023","28,150.0","28,000.0","28,500.0","27,800.0","17.74M","1.08%"
"19/05/2023","27,850.0","27,350.0","27,950.0","27,200.0","24.34M","2.39%"
"18/05/2023","27,200.0","27,150.0","27,500.0","27,000.0","15.19M","0.74%"
"17/05/2023","27,000.0","27,400.0","27,500.0","26,900.0","17.69M","-1.46%"
"16/05/2023","27,400.0","27,000.0","27,550.0","27,000.0","13.15M","1.48%"
"15/05/2023","27,000.0","27,000.0","27,600.0","26,900.0","29.85M","0.75%"
"12/05/2023","26,800.0","26,550.0","26,850.0","26,350.0","16.49M","1.52%"
"11/05/2023","26,400.0","26,400.0","26,750.0","26,300.0","14.94M","0.19%"
"10/05/2023","26,350.0","25,800.0","26,450.0","25,750.0","14.51M","2.33%"
"09/05/2023","25,750.0","25,650.0","25,900.0","25,600.0","7.32M","0.39%"
"08/05/2023","25,650.0","25,000.0","25,700.0","25,000.0","10.20M","2.81%"
"05/05/2023","24,950.0","25,050.0","25,250.0","24,850.0","7.68M","-0.80%"
"04/05/2023","25,150.0","25,050.0","25,300.0","24,950.0","8.45M","-0.59%"
"28/04/2023","25,300.0","25,250.0","25,450.0","25,150.0","6.78M","0.60%"
"27/04/2023","25,150.0","25,400.0","25,500.0","25,150.0","6.55M","-0.98%"
"26/04/2023","25,400.0","25,050.0","25,400.0","24,650.0","12.44M","1.40%"
"25/04/2023","25,050.0","25,750.0","25,900.0","24,900.0","15.45M","-1.96%"
"24/04/2023","25,550.0","25,650.0","25,900.0","25,450.0","7.66M","-0.20%"
"21/04/2023","25,600.0","25,700.0","25,800.0","25,500.0","8.71M","-0.39%"
"20/04/2023","25,700.0","25,600.0","25,800.0","25,500.0","9.01M","0.78%"
"19/04/2023","25,500.0","26,000.0","26,000.0","25,500.0","14.17M","-1.54%"
"18/04/2023","25,900.0","25,900.0","26,100.0","25,800.0","10.11M","0.00%"
"17/04/2023","25,900.0","25,800.0","26,050.0","25,650.0","10.20M","0.78%"
"14/04/2023","25,700.0","26,700.0","26,750.0","25,700.0","16.40M","-2.84%"
"13/04/2023","26,450.0","26,200.0","26,550.0","26,050.0","16.21M","1.34%"
"12/04/2023","26,100.0","25,950.0","26,400.0","25,800.0","20.36M","0.58%"
"11/04/2023","25,950.0","25,900.0","25,950.0","25,600.0","13.35M","0.00%"
"10/04/2023","25,950.0","26,100.0","26,500.0","25,850.0","16.47M","-0.19%"
"07/04/2023","26,000.0","25,750.0","26,000.0","25,500.0","15.46M","1.36%"
"06/04/2023","25,650.0","26,250.0","26,400.0","25,650.0","26.27M","-2.29%"
"05/04/2023","26,250.0","26,900.0","26,900.0","25,900.0","39.45M","-2.42%"
"04/04/2023","26,900.0","26,750.0","26,950.0","26,500.0","17.73M","0.56%"
"03/04/2023","26,750.0","26,600.0","27,050.0","26,500.0","25.29M","2.10%"
"31/03/2023","26,200.0","26,000.0","26,350.0","25,850.0","22.41M","0.77%"
"30/03/2023","26,000.0","25,700.0","26,450.0","25,400.0","39.40M","2.56%"
"29/03/2023","25,350.0","25,500.0","25,650.0","25,150.0","16.81M","-0.20%"
"28/03/2023","25,400.0","25,900.0","26,000.0","25,300.0","17.18M","-0.39%"
"27/03/2023","25,500.0","25,050.0","25,700.0","24,950.0","16.70M","1.80%"
"24/03/2023","25,050.0","25,250.0","25,550.0","25,050.0","16.11M","0.20%"
"23/03/2023","25,000.0","24,550.0","25,150.0","24,500.0","12.24M","0.81%"
"22/03/2023","24,800.0","24,750.0","25,250.0","24,600.0","16.55M","0.81%"
"21/03/2023","24,600.0","24,500.0","24,650.0","24,150.0","10.86M","1.65%"
"20/03/2023","24,200.0","25,000.0","25,050.0","24,200.0","16.97M","-3.39%"
"17/03/2023","25,050.0","24,750.0","25,050.0","24,550.0","21.26M","1.83%"
"16/03/2023","24,600.0","24,800.0","24,950.0","24,500.0","19.67M","-2.96%"
